1905.0,33,978,111,21,35370,
1995.0,34,1000,116,22,36270,
# End of run
22.5,1,30,2,1,495,
15.0,2,59,4,2,1665,
90.0,3,89,5,2,2130,
-60.0,4,118,9,2,2625,
52.5,5,148,15,2,3165,
67.5,6,177,15,5,3645,
112.5,7,208,19,6,4995,
-255.0,8,238,22,6,5820,
832.5,9,267,25,7,8070,
810.0,10,296,28,7,8550,
900.0,11,327,34,9,9135,
960.0,12,357,38,9,10305,
1072.5,13,387,39,9,10770,
1155.0,14,419,42,10,11310,
1087.5,15,448,42,10,11745,
1012.5,16,478,47,11,12945,
1102.5,17,508,50,12,13455,
847.5,18,538,54,13,15720,
885.0,19,568,56,16,16245,
937.5,20,596,58,18,16725,
1117.5,21,626,61,19,17355,
1102.5,22,656,62,20,17835,
1395.0,23,686,65,20,18510,
2047.5,24,715,67,21,20655,
2145.0,25,745,69,21,21135,
2055.0,26,774,74,23,21675,
2017.5,27,803,78,24,22185,
1987.5,28,832,81,25,24390,
2812.5,29,860,83,27,26880,
2760.0,30,889,87,29,27405,
2715.0,31,918,93,29,28440,
2797.5,32,947,95,29,28905,
2580.0,33,976,96,29,29775,
2730.0,34,1000,98,30,30240,
# End of run
22.5,1,29,5,0,510,
22.5,2,59,11,1,1065,
-7.5,3,88,14,2,2040,
-135.0,4,117,17,4,2730,
-120.0,5,147,19,5,3225,
22.5,6,176,24,9,3795,
-127.5,7,205,30,12,4575,
-52.5,8,235,32,12,5055,
90.0,9,264,35,13,5610,
277.5,10,293,39,16,6210,
532.5,11,323,41,16,7320,
390.0,12,353,44,16,7815,
480.0,13,384,49,16,8355,
967.5,14,413,55,16,10170,
847.5,15,444,61,17,10740,
855.0,16,474,65,20,11295,
1042.5,17,503,68,20,11895,
150.0,18,534,72,20,13260,
225.0,19,564,75,20,13755,
862.5,20,593,77,22,14955,
1455.0,21,623,81,24,16215,
1455.0,22,654,86,24,16875,
1530.0,23,684,87,24,17340,
1500.0,24,714,90,25,17850,
1050.0,25,742,93,26,19980,
997.5,26,772,96,27,20610,
1035.0,27,802,97,28,21090,
870.0,28,831,100,30,21600,
900.0,29,860,101,31,22065,
937.5,30,888,102,31,22680,
637.5,31,917,104,32,23550,
720.0,32,947,107,32,24045,
802.5,33,976,110,32,24585,
810.0,34,1000,113,33,25005,
# End of run
-127.5,1,30,2,1,495,
-22.5,2,60,2,2,1020,
15.0,3,89,5,3,1515,
112.5,4,120,11,6,2115,
7.5,5,150,12,6,2730,
-37.5,6,178,14,7,3195,
-30.0,7,207,17,7,3735,
-7.5,8,235,21,7,4215,
75.0,9,264,22,8,4680,
202.5,10,295,27,8,5220,
157.5,11,325,30,9,5730,
202.5,12,355,33,9,6225,
277.5,13,386,37,9,6750,
427.5,14,415,40,9,7770,
112.5,15,445,43,10,8610,
82.5,16,473,45,10,9060,
165.0,17,502,49,10,9555,
195.0,18,533,51,11,10395,
210.0,19,562,55,12,10965,
585.0,20,591,59,12,12795,
435.0,21,622,62,12,13305,
660.0,22,651,71,16,13935,
720.0,23,680,75,16,14430,
990.0,24,710,76,16,15465,
840.0,25,740,78,16,16635,
810.0,26,770,79,17,17445,
1162.5,27,799,83,18,18375,
1185.0,28,830,85,18,18930,
1057.5,29,860,87,19,19425,
1042.5,30,888,88,21,19890,
1012.5,31,918,90,22,20385,
990.0,32,947,91,23,20850,
772.5,33,977,96,24,22560,
637.5,34,1000,97,24,22920,
# End of run
382.5,1,31,3,0,1680,
277.5,2,60,5,0,2205,
300.0,3,90,8,2,2730,
832.5,4,119,11,3,4560,
615.0,5,148,14,6,5145,
255.0,6,178,18,6,6495,
225.0,7,206,20,6,6945,
202.5,8,236,23,7,7455,
240.0,9,267,25,8,7965,
435.0,10,296,27,8,8550,
667.5,11,325,29,8,10185,
-172.5,12,355,30,9,12360,
45.0,13,384,31,12,13215,
-37.5,14,414,36,12,13860,
172.5,15,443,40,14,15450,
30.0,16,474,43,16,16350,
157.5,17,504,45,16,16830,
210.0,18,534,48,19,17370,
225.0,19,563,51,20,17865,
195.0,20,594,53,20,18360,
-412.5,21,623,55,20,19725,
-307.5,22,652,57,21,20385,
-187.5,23,680,62,22,21225,
-165.0,24,710,65,24,22800,
15.0,25,739,69,25,23310,
-150.0,26,769,70,25,23835,
-210.0,27,797,74,27,24525,
-142.5,28,826,77,28,25020,
-240.0,29,853,80,28,26880,
-840.0,30,885,84,29,28305,
-787.5,31,913,85,29,29595,
-630.0,32,941,86,30,30225,
-277.5,33,971,91,30,31020,
-330.0,34,1000,95,31,31530,
# End of run
37.5,1,31,4,0,525,
787.5,2,61,7,0,3120,
1305.0,3,90,10,0,5130,
1245.0,4,119,12,0,5595,
1582.5,5,150,15,1,8850,
1672.5,6,181,15,2,9510,
2092.5,7,211,16,2,10785,
1860.0,8,240,21,3,11490,
1755.0,9,270,25,3,12060,
1897.5,10,299,29,4,13230,
1785.0,11,327,32,4,13695,
2085.0,12,356,36,5,15345,
2505.0,13,385,37,6,16230,
2745.0,14,414,40,10,17940,
2752.5,15,442,43,10,18405,
2812.5,16,471,46,10,19035,
2782.5,17,502,47,10,19755,
2580.0,18,532,50,10,20250,
2707.5,19,561,56,10,20775,
2940.0,20,591,60,10,22305,
2250.0,21,620,63,11,25515,
2055.0,22,649,65,12,26925,
1935.0,23,678,66,12,27735,
2062.5,24,708,67,14,28560,
1920.0,25,738,74,15,30300,
1905.0,26,767,76,18,30810,
1920.0,27,796,76,19,31260,
1905.0,28,827,78,19,31755,
1875.0,29,858,80,19,32370,
2272.5,30,888,82,20,33165,
2910.0,31,918,84,20,34575,
2932.5,32,948,88,21,35100,
3187.5,33,979,90,21,36315,
3210.0,34,1000,94,22,36705,
